video_id,frame_seq,gap,time_seconds,time_datetime,instance_ref,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
14,1636,0,54.58786666666558,0:00:54.587867,0,"(954.5053384770006, 311.0650074070765)","(955.3180597357408, 367.6735310005572)","(960.8246609174097, 422.15902763243065)","(969.3831133563888, 475.69911382046337)","(986.6327074194477, 529.2226138603585)","(1015.1442960679075, 575.9126208675804)","(1050.2239993788396, 617.8921618037361)","(1095.3880807574062, 651.3961810416005)","(1147.319310576096, 661.3976283685472)","(1200.8593967641286, 652.839175929568)","(1245.1941707358174, 621.043529949872)","(1282.2310395269815, 580.8055345681596)","(1312.6832075075354, 536.5868636334337)","(1331.8567947545507, 490.5105441073015)","(1343.5002707471156, 437.40169777084526)","(1350.9142789646035, 383.59623321261165)","(1354.0988194070142, 329.0941504326007)","(993.0349606005445, 314.5149262196883)","(1016.471187918912, 286.5175081634928)","(1051.219168267093, 277.7600219468629)","(1087.8745556510933, 283.7973798689335)","(1124.7787352571568, 297.11605682339143)","(1190.5428126225686, 293.467104233129)","(1224.8097946747605, 278.8381215758041)","(1263.322830650167, 273.5968987643362)","(1297.4073650728458, 286.45116357094264)","(1315.5526111353327, 316.9530899959092)","(1157.7354116064816, 334.4017178366187)","(1155.927521459488, 371.75372344239616)","(1154.1196313124942, 409.1057290481736)","(1153.4893576832671, 448.0997633195692)","(1115.4573200038499, 459.21248257173215)","(1134.033805917913, 469.51248056515476)","(1154.4845265715205, 477.22503944911864)","(1174.9020749288527, 467.5553150849231)","(1193.6775946205667, 459.06320723849416)","(1035.5950167215149, 337.45356909392905)","(1057.1901815966135, 329.4258733953517)","(1083.0314003949268, 330.78593754263136)","(1103.7309132705973, 345.7798154589825)","(1079.5483092860397, 351.933276418016)","(1053.9392965616523, 349.16338967904403)","(1205.2049675761687, 345.1163695334803)","(1227.9611628208963, 330.0395608764413)","(1254.266793767061, 328.57997984033636)","(1274.4853083467426, 337.7023613159925)","(1255.0131704332512, 350.42393693749835)","(1230.3495681527045, 350.70590145583685)","(1078.685829582887, 515.4229386099114)","(1106.6334891946697, 512.7857410560399)","(1132.9391201408343, 511.326160019935)","(1153.8542529422934, 516.2190737205142)","(1173.5751830778481, 510.7788171313956)","(1199.880814024013, 509.31923609529065)","(1231.593529263021, 510.1983019465812)","(1205.337656761269, 537.7313078549251)","(1180.2262284810083, 549.5240591807278)","(1158.1500653099204, 551.6802584386102)","(1136.5383142866842, 551.0168125131079)","(1109.502892822467, 539.3235780761305)","(1091.3742329081176, 517.5127932752436)","(1132.2590880671946, 524.2467694190916)","(1153.1742208686535, 529.1396831196707)","(1174.0727675219748, 525.3414551961703)","(1217.976301642087, 513.7477376480183)","(1179.4798518148184, 527.6801020835659)","(1158.581305161497, 531.4783300070662)","(1136.02414369442, 527.7630328242536)"
14,1637,0,54.62123333333225,0:00:54.621233,0,"(961.9061658326492, 316.94671493322284)","(962.8333186071926, 373.9500542680932)","(965.432657635823, 429.8110089343298)","(973.926039302622, 485.3242813101126)","(993.3300223698507, 537.0627173895404)","(1025.316793091596, 583.8839325039793)","(1063.9923088296898, 626.1356089438832)","(1111.8234582163993, 658.4535056565369)","(1168.9095790489969, 664.8276809815223)","(1221.8731812947854, 654.3972122679097)","(1263.3301553565093, 619.9435529138972)","(1298.545404489611, 579.9435332121699)","(1325.8467424400033, 535.5395378313618)","(1343.5619829535995, 487.8739514401066)","(1353.3633122844863, 435.8043893697705)","(1358.9427852312915, 382.9401249212543)","(1361.7076872553762, 329.54605888728486)","(1003.7770473830085, 318.9996960768545)","(1027.6346750279542, 292.89041169373206)","(1062.651248566511, 284.9102753128411)","(1099.7704721473356, 288.9831250010136)","(1136.7075764331607, 301.76458825007546)","(1201.2771446602867, 299.3473685164446)","(1235.9460359083894, 285.4731894973852)","(1272.10499411558, 279.16523937058133)","(1306.4924282714107, 290.0096155728294)","(1324.5056821768244, 318.1718810995835)","(1170.283751911266, 340.14209059635175)","(1169.290373938541, 376.3838303012693)","(1168.0320951730894, 414.03285546754734)","(1169.5883873303587, 452.2116822192787)","(1129.2903542368142, 465.0262580674314)","(1148.1976483176802, 472.9567255496861)","(1168.5122278599067, 481.1520938246674)","(1189.1910459921323, 471.9302349778702)","(1208.1976778702708, 463.85076079970673)","(1046.1611742192758, 341.54937605771227)","(1068.7770793983152, 329.7778470809209)","(1094.3731184955298, 333.13877588864045)","(1115.912864204117, 350.30765851723777)","(1091.5419912732634, 355.9202440631342)","(1065.6810513833223, 353.9666007167749)","(1218.131457597521, 349.1487175490586)","(1240.3996804861065, 331.48314593409873)","(1266.7904219615014, 330.62221835773704)","(1286.5751999182744, 341.6321575554392)","(1268.1811511233163, 354.1983889104107)","(1241.7904096479217, 355.0593164867724)","(1083.5121859937365, 514.6951567036821)","(1116.939354775933, 515.1587330909538)","(1144.737381712688, 514.5627063073186)","(1166.9890483017284, 520.2084044523059)","(1188.545350309861, 514.0660173209562)","(1214.9360917852555, 513.2050897445945)","(1250.5652484069926, 509.7117105405115)","(1221.6910619997857, 539.2481489295353)","(1194.3234988512115, 553.0395464508675)","(1171.8897129671716, 556.1024618667697)","(1148.8433439999512, 554.6786201058637)","(1118.9426670209284, 543.2216608204353)","(1096.1777551459802, 517.0792638382221)","(1145.167845500869, 527.758077045016)","(1167.6844128826358, 531.9964897286427)","(1188.975814098042, 527.2613880586534)","(1237.9824607524758, 514.6289315055003)","(1192.66786889667, 530.8706613595543)","(1171.3764676812639, 535.6057630295436)","(1148.5949995067701, 532.7746358072774)"
14,1638,0,54.65459999999892,0:00:54.654600,0,"(970.4836597418089, 318.5095521076811)","(970.0830097569403, 377.2715498884205)","(974.4985064651805, 434.08872586760975)","(982.6116686587711, 487.2583176095571)","(999.7728430106463, 539.3595093918547)","(1031.382457441848, 585.6262357695022)","(1069.8031216158172, 627.4190373161159)","(1119.024641631871, 659.6797079727291)","(1174.6231739070847, 668.251948273982)","(1228.6691874909325, 655.9069206152159)","(1269.585567195646, 621.718121906422)","(1304.3252596336342, 581.8367546626191)","(1332.5961241909304, 537.6734407055324)","(1349.874154788392, 489.7623800149863)","(1360.6833575051614, 437.5693726111563)","(1366.968554142789, 385.9105651871513)","(1370.1403665229993, 335.07809835693786)","(1013.6787362354632, 323.04190506150803)","(1039.27025401895, 298.9194372225398)","(1076.3387244939872, 290.4139719187651)","(1113.5991730867743, 295.1883842384502)","(1150.517399817486, 308.71866810245285)","(1215.5061661130594, 307.4666368997382)","(1249.5113335787883, 292.4422624671628)","(1287.4061446476173, 287.0501814208052)","(1320.3846465271204, 298.2934216211824)","(1338.2803458512544, 325.53762059225244)","(1183.5877173185213, 347.93228537147456)","(1183.6294516919452, 383.24791216271154)","(1181.968423629677, 419.6820201617069)","(1183.1286392108593, 456.70040938863565)","(1139.5412596070214, 468.2691777017188)","(1159.5320244770314, 478.2937741981205)","(1179.814929961008, 486.90774887279696)","(1202.1929009908606, 478.30212107280516)","(1220.3390065555377, 468.8200714309132)","(1055.8972283910002, 346.4966229256952)","(1080.2701024705113, 335.3618920962199)","(1107.6561983112224, 338.09132011813773)","(1129.0075037548488, 355.7533069510986)","(1104.3925703094797, 360.95340987970667)","(1078.4170962904936, 358.51612247175547)","(1229.311896841659, 354.4595413749601)","(1252.032089733587, 337.0980420306508)","(1278.8839855944732, 335.30346397342646)","(1298.8747504644832, 345.3280604698282)","(1281.2628448796308, 359.33411619086235)","(1254.410949018745, 361.1286942480866)","(1091.713667663323, 521.622400686731)","(1125.9108132468014, 519.8779038776152)","(1155.5839527511378, 518.6676070483244)","(1178.15390189874, 523.3418568717923)","(1199.6554510866924, 518.968094536976)","(1226.5073469475783, 517.1735164797517)","(1260.4123519170903, 516.8396414923611)","(1232.5337904699782, 544.9018341825381)","(1206.1660133408084, 558.5656680414968)","(1183.5459829450976, 561.2366679406214)","(1158.68899013387, 560.5021429683621)","(1127.413250690059, 548.1404215602265)","(1104.701404672816, 522.8410443907064)","(1155.7759308688876, 531.9474846717842)","(1178.3458800164894, 536.621734495252)","(1199.8474292044418, 532.2479721604356)","(1246.2560524517303, 521.2634850752861)","(1204.905635263409, 536.2377782597529)","(1181.9934642537316, 540.3193999806025)","(1159.1313744921626, 537.0557719788598)"
14,1639,0,54.68796666666558,0:00:54.687967,0,"(968.4298467799749, 314.8222612868527)","(969.4917428880221, 375.316893898834)","(972.8195747856821, 431.8565906123403)","(980.9552040229256, 486.4230000699477)","(999.8352151408045, 538.7401965112978)","(1031.441256781895, 586.2663183864189)","(1069.8367444051457, 629.27729145567)","(1119.2692624427452, 661.2763182706046)","(1174.9477363284652, 669.5373683080114)","(1228.385358584605, 659.7043775752278)","(1269.41468301128, 623.8507515019485)","(1303.102709935077, 580.6391051524365)","(1331.4227266118953, 534.8772358662756)","(1348.4381485006834, 486.8410694038247)","(1360.369847289529, 434.8416056562211)","(1364.9518871888192, 382.83378052194)","(1368.1208527396059, 330.5416682406227)","(1013.3639387850596, 325.33252434051695)","(1040.2457969533416, 301.33534457598535)","(1075.305091292255, 295.1562798212854)","(1112.897885794462, 298.3085225987169)","(1151.3268189644227, 311.9208601097474)","(1214.6476002734116, 311.4275382957727)","(1248.3021816504986, 297.6145275044813)","(1283.361475989412, 291.43546274978144)","(1316.70668605943, 301.08450297565935)","(1336.7489299254867, 325.7004253543287)","(1183.509796286263, 349.2711743983059)","(1182.0549150043717, 385.7351816990454)","(1182.2973952180203, 421.0704017983174)","(1183.3843754861, 459.51605774163323)","(1140.1225608165228, 469.92598415516693)","(1160.1815274559347, 479.8425887547261)","(1181.937855590886, 488.63040615281756)","(1202.8664064447617, 479.608469927755)","(1221.2530957486658, 468.60488506011615)","(1057.436807962358, 347.4316693292477)","(1078.933933110306, 335.58358440717757)","(1106.3509200259502, 338.15889150385897)","(1127.8145996271883, 355.7094421400095)","(1103.2154000218738, 361.0523682269557)","(1077.2114874547333, 358.7613482773105)","(1229.2967497324566, 355.54221440645875)","(1250.5179491200458, 337.75754494333717)","(1277.3747231282953, 335.80934184747105)","(1297.4336897677067, 345.72594644703014)","(1278.7627133167666, 358.14260566317284)","(1253.3190136570208, 360.3750959060752)","(1093.984429129873, 523.8652896119592)","(1128.1908620276774, 521.9254479027705)","(1157.8737847329342, 520.5458191009769)","(1180.4829743089947, 525.0944134535571)","(1201.971738070265, 520.5959874210421)","(1228.8285120785144, 518.647784325176)","(1261.3375834807791, 517.8367298174549)","(1235.015938219892, 546.3574197745342)","(1210.1240900808639, 560.4630790995393)","(1186.093464769622, 562.9798564894779)","(1162.6314137524528, 562.670485182409)","(1129.570490829471, 551.6083706080275)","(1106.702098266407, 526.4238739352855)","(1158.1413491066153, 533.8320625315835)","(1181.0348258297122, 536.9675825356599)","(1202.2393024439464, 533.8822308516487)","(1247.4827657561, 520.9304428881436)","(1207.323025543889, 537.8455281368012)","(1185.8342617826183, 542.3439541693162)","(1162.6564979124855, 540.6215085137436)"
14,1640,0,54.72133333333225,0:00:54.721333,0,"(962.4054134156403, 313.5783056631302)","(962.4711213368804, 371.9926476455797)","(965.9043602216757, 428.1564933255557)","(975.5141437030404, 482.6283600335991)","(994.3887440792593, 534.5622582837436)","(1025.8956923138874, 581.7076917735158)","(1062.733195659119, 624.0728739930707)","(1105.7390301107648, 657.4442844928868)","(1159.6688064685773, 665.2471001401487)","(1211.052400878336, 656.4833061447504)","(1253.1383244326203, 621.0503096160262)","(1289.0394899001803, 580.0074993114283)","(1319.6018867669823, 536.4431475292415)","(1339.2074877669972, 489.24021960838434)","(1350.9445651985102, 437.55272606289014)","(1359.0266395110427, 382.2184428885704)","(1362.0574173782422, 330.2599041679609)","(1000.6145696167588, 327.0155755567308)","(1026.142097018538, 301.43055372386664)","(1061.517599116177, 292.40392804350785)","(1098.5932936759039, 296.8556397075247)","(1136.8024498770224, 310.29290960112525)","(1202.518584607278, 310.2189881897301)","(1237.327355884221, 296.69958339457946)","(1274.9533542843337, 291.0404886777758)","(1309.2282487012014, 302.235475759058)","(1328.636725937496, 329.4549821327697)","(1170.543467433814, 346.2022885588402)","(1167.775521251575, 382.1527349673303)","(1165.8535645553018, 421.1914536741051)","(1165.6153733408064, 459.10492422964313)","(1125.7470921283752, 468.6982807306978)","(1144.2931528983936, 478.22592931051236)","(1165.6482273014265, 488.31209522086783)","(1186.4201439034532, 479.30189652081907)","(1206.0668123542434, 468.60793233899267)","(1045.0084839046017, 346.062659226205)","(1067.4641659884062, 335.92721237491946)","(1093.3038060160757, 338.1448547167729)","(1116.0716007257706, 355.81207204020495)","(1090.2401741882559, 360.8962224461577)","(1064.4005341605864, 358.67858010430433)","(1218.5759578603274, 354.2925763615276)","(1239.6189196374698, 336.5760780971656)","(1266.01707699568, 335.9847068060046)","(1287.372151398713, 346.0708727163601)","(1268.571472433889, 359.85310919647117)","(1242.1733150756786, 360.4444804876321)","(1082.8316060684347, 515.6465904567497)","(1114.0100146968623, 520.3857742761919)","(1141.81267887158, 520.0736616503015)","(1162.6010224539168, 525.667048445865)","(1182.5351630601324, 520.8703701953377)","(1212.0215927166275, 519.4330094182105)","(1246.2800601531849, 516.0244110038803)","(1217.1057431225802, 545.264435955725)","(1189.8780232587137, 557.3711204442136)","(1168.8186345012614, 560.4840332129634)","(1146.0672667718766, 557.4204013851437)","(1116.285151469801, 545.6586834831656)","(1094.9136500864581, 520.9689320771978)","(1140.9831163659237, 531.5889748476292)","(1163.4552254300381, 536.057113491956)","(1184.5146141874902, 532.9442007232062)","(1233.6477122947756, 520.8128757642527)","(1189.574124122978, 536.8702490173022)","(1166.8309698837481, 541.1084099372887)","(1145.7633676361409, 536.9195299582323)"
14,1641,0,54.75469999999891,0:00:54.754700,0,"(954.0056213825687, 322.5721081923367)","(956.5508208128313, 381.11169508837736)","(962.595669459705, 435.83348283902416)","(971.699652037183, 489.57634773187755)","(991.18021690727, 542.0221398381548)","(1020.4989564981801, 587.2728489396511)","(1057.7959173801055, 627.9470936809638)","(1102.0921766952536, 660.9857401314885)","(1156.0308261596656, 669.3555305656213)","(1209.773691052519, 660.2515479881434)","(1251.426858651625, 626.0137210368221)","(1286.6436084607399, 586.4162914390821)","(1317.0636362666671, 540.260078694127)","(1334.9289784213954, 490.7021090183399)","(1345.9173875001254, 438.62341298373514)","(1350.0288635028573, 384.02399059031256)","(1353.920081862586, 330.8440063406903)","(993.0891164799672, 332.9976366278356)","(1016.3874804954481, 304.63334682327405)","(1052.6565723766907, 295.7251488173548)","(1089.7822217585026, 300.03240939164544)","(1128.425201569894, 313.29681411474496)","(1192.642541041136, 311.63264525649635)","(1227.9327100645853, 299.66531331997294)","(1263.761286659821, 293.59599160165436)","(1298.5864673258184, 303.36074710814273)","(1318.9725358393644, 331.2355754838077)","(1162.124620949429, 349.05197149564606)","(1160.656236662739, 386.61813616346484)","(1160.6072905198496, 424.40455847428717)","(1160.5583443769597, 462.19098078510945)","(1121.230118565113, 472.0781016488219)","(1140.2212220063036, 480.8394612260722)","(1160.6317635912942, 489.82107844632594)","(1182.2659587485268, 481.5491802979723)","(1201.5017929041655, 469.9978905760112)","(1036.9693335805528, 349.9819482105497)","(1059.0440440237921, 338.87117377459555)","(1086.4538840420053, 340.2171927040613)","(1108.6020136995792, 356.7365159293237)","(1084.3491998977495, 363.1484606478699)","(1057.15961752254, 360.3830035746038)","(1211.8049559824403, 356.7609890007685)","(1233.3412588538934, 339.7522043466095)","(1259.7721760143131, 338.0390893454712)","(1280.182717599304, 347.02070656572494)","(1261.9258063014584, 361.6311302182903)","(1237.1345849278425, 362.14506471863183)","(1078.573555036769, 522.1500058249505)","(1110.0214518433795, 525.576235827227)","(1139.0709876483963, 525.7230742558961)","(1161.7819979492015, 529.2471965439521)","(1182.7554201774233, 525.2336128269994)","(1210.8260331246468, 522.3213173250643)","(1243.375218146275, 518.6503566083393)","(1214.3991015555926, 546.1336158408868)","(1189.0449995387455, 559.6427512784347)","(1165.232701022923, 563.2158197093804)","(1142.3014330791143, 561.1111355651246)","(1110.7556439867244, 548.9480190570426)","(1091.1282406879684, 525.5517627557823)","(1138.9486222911721, 535.8793989055017)","(1161.6596325919772, 539.4035211935577)","(1184.0524929639996, 535.6101951196086)","(1229.719244280058, 522.3457903965091)","(1187.8702921093934, 539.1098443362198)","(1165.4774317373713, 542.903170410169)","(1141.1267256497624, 540.5782286229098)"
14,1642,0,54.78806666666558,0:00:54.788067,0,"(953.8860687632966, 328.95386236518414)","(955.2428106996067, 382.70668574661255)","(962.0911271400291, 438.6561389296858)","(972.1697815240469, 492.1505352756266)","(988.1276509654085, 544.9988640328484)","(1016.4254113513047, 592.2910115270859)","(1051.765308454239, 630.4089992615122)","(1096.6023991113439, 662.583165179723)","(1147.7709521378958, 669.5606951378892)","(1199.4563592354234, 662.1309178676196)","(1242.6782809207305, 631.8303479566943)","(1279.7625605132064, 593.4539331867802)","(1311.7429061548014, 550.0381912248573)","(1328.6698769792415, 500.22638013461534)","(1340.2990935761852, 446.7965905475465)","(1349.0856127827649, 392.9791604072461)","(1353.801906180414, 337.15892074191663)","(988.3860780008961, 330.7628516135976)","(1012.1613652657586, 305.0493615825778)","(1048.0181164396683, 296.90890996471717)","(1084.9731825144004, 301.9482371567261)","(1122.3804959012357, 314.2881281012608)","(1181.8187140633922, 313.7066672714136)","(1218.4507463437646, 299.88082087282504)","(1256.7625543548068, 294.9707071985599)","(1292.9423393230757, 305.69542917129684)","(1315.0378508572687, 334.768470663656)","(1153.6501671952396, 350.403306310658)","(1151.4535373935948, 387.74601293862145)","(1150.678256287132, 425.2825398432007)","(1149.9029751806688, 462.8190667477799)","(1109.5883576445976, 471.79940623097525)","(1129.939486689249, 481.81345385612116)","(1151.9057847056981, 490.5999730627008)","(1173.355228651172, 481.942667373865)","(1193.5771441780796, 471.6701927132315)","(1030.7035050619966, 349.5634184453231)","(1052.3467692840861, 339.4847640613053)","(1078.3186863505937, 340.13083165002445)","(1100.5434114025304, 357.63926330431184)","(1076.638910619924, 363.0662310495522)","(1050.6669935534167, 362.4201634608331)","(1206.2400689169738, 357.5746565454399)","(1227.4310858269598, 340.1954384088964)","(1255.0181718652652, 339.61397757904916)","(1275.1754806333008, 351.0493738993771)","(1256.1810935249596, 362.9370175318084)","(1230.0153561818363, 363.7122986382713)","(1072.0518307400184, 534.7263893722147)","(1100.6080181614022, 527.0381850664576)","(1126.9675757811412, 524.8415552648127)","(1150.9366833226195, 529.5578486624621)","(1173.419835410044, 523.937060640606)","(1199.3917524765516, 524.5831282293251)","(1229.0462547987577, 530.0747027334373)","(1204.4310796685602, 551.3303264022954)","(1179.5574775028751, 563.8640376234458)","(1154.6192685783185, 566.2544877017065)","(1130.2625204836086, 564.380891694421)","(1102.6108276864315, 554.8190913813786)","(1083.4226203014744, 536.2769515851405)","(1126.6445419867816, 537.8275137980664)","(1150.8074698048756, 541.1224585005339)","(1174.5181503108665, 537.1168394504754)","(1217.0940044074546, 532.7881866060575)","(1178.2007355665653, 541.9623463658686)","(1154.4900550605746, 545.967965415927)","(1130.3271272424806, 542.6730207134596)"
14,1643,0,54.82143333333224,0:00:54.821433,0,"(956.1754112679198, 326.23589764353267)","(957.9852935896876, 383.03645105682114)","(963.0017254130348, 437.32465640701645)","(970.8776060187186, 491.95996247645485)","(989.1086580818226, 544.950672280908)","(1019.8188074320017, 590.7514386153246)","(1056.9420557853396, 631.5275088235546)","(1100.651953501458, 665.8491585144302)","(1153.2046552554377, 675.1299706027648)","(1204.9805125425396, 666.906989277838)","(1248.268930813863, 632.9902904260795)","(1286.7062033186214, 591.2307681799939)","(1317.0857805552357, 544.1407706026743)","(1336.2011130221258, 494.2326457572138)","(1347.0851998612502, 440.42376997168765)","(1353.8536638864914, 384.6645187161285)","(1356.1594043786067, 329.8143407728729)","(993.3482454382926, 330.74820699369354)","(1015.4056697159103, 304.4098738454103)","(1048.2480091985828, 296.79018662773944)","(1083.9911189777877, 301.12894561827875)","(1121.552375381599, 314.39315167507027)","(1191.3939986750227, 312.7154981987285)","(1227.789988378518, 299.72401413562807)","(1264.9215010346952, 292.6249779968219)","(1299.7968590157918, 304.11235894320214)","(1319.7220931609158, 331.19447934700634)","(1157.7665504226334, 350.7064983501743)","(1156.1136898548089, 388.22643323979014)","(1154.2872789273629, 427.17609252057423)","(1154.0641427507064, 464.86957776981166)","(1115.5029057033612, 471.7950635489962)","(1134.4777450219863, 482.80311493070735)","(1155.055859091401, 492.55499228087183)","(1176.4604034447284, 483.5469021862284)","(1196.6087737665086, 472.9355373407952)","(1035.9341979682904, 350.42551205364407)","(1057.3387423216177, 341.4174219590006)","(1083.420882081888, 341.6818796498526)","(1105.9906931355313, 358.9294796751011)","(1080.644076327943, 364.55746990854345)","(1054.735486927294, 362.86328782652333)","(1209.0630781450664, 358.3840356877191)","(1230.0792002649548, 340.624048886445)","(1256.3348903848469, 339.4587821861287)","(1278.1691784858083, 350.813934287083)","(1259.2769821955744, 363.02857388330597)","(1233.0212920756824, 364.1938405836222)","(1074.9417073689483, 519.0999330001331)","(1104.7923692238585, 524.1742149433543)","(1132.1306830156757, 526.041947384996)","(1156.262447305913, 530.4220278897309)","(1178.5760649715437, 525.8766613282136)","(1209.4680289841833, 522.3725969244256)","(1241.9632677476127, 517.6123584890911)","(1213.4927444668358, 548.9753877635608)","(1185.501550750728, 564.4378983755588)","(1160.5020346623828, 567.2064398266648)","(1136.1967200125237, 564.2560837130981)","(1105.9576359241748, 550.4299050632462)","(1087.4621261702187, 523.5213350190636)","(1132.1720045298712, 537.653292873963)","(1156.3037688201086, 542.0333733786979)","(1180.0471108769075, 537.6615571768021)","(1229.831271179781, 521.9428531767912)","(1183.6420826119256, 543.9011058203396)","(1159.898740555127, 548.2729220222353)","(1135.7669762648893, 543.8928415175004)"
14,1644,0,54.85479999999891,0:00:54.854800,0,"(940.6152897540194, 322.93746732297336)","(943.8025809929875, 378.99151273482414)","(948.7380039063894, 432.4030335225307)","(957.8933353734251, 486.32679754507126)","(975.8299794376175, 538.4617756681911)","(1007.6215833773241, 582.2870302040014)","(1044.1453391054984, 622.4046194210122)","(1088.7267622260638, 654.9361302554792)","(1140.4308055643232, 664.0670691875229)","(1191.37054947283, 655.9768784151423)","(1232.3825316395512, 623.8437789855464)","(1268.6217077928177, 583.9945076534487)","(1299.5758346977955, 540.6489729724832)","(1316.9758429921617, 491.3760522884367)","(1328.9200542932945, 440.01350444006675)","(1336.8151047857382, 386.7320771723182)","(1340.4902467245483, 332.93840666973546)","(981.0662436159223, 330.7024242954592)","(1002.9382166588406, 303.38278510430473)","(1038.4049625373573, 293.41436913753233)","(1074.9775033355158, 297.853810506095)","(1111.9321938485505, 310.90381672686965)","(1176.2553086227242, 310.1476481421146)","(1213.6409339206195, 296.13007136665317)","(1251.4087089333912, 290.7230594434038)","(1288.1926517014813, 305.17970184872314)","(1308.8612596847893, 334.80850101912995)","(1144.9190320028702, 344.88261797086807)","(1143.122115258452, 383.2032904434606)","(1142.902582443523, 420.2880744764534)","(1142.3415541387046, 460.1861308785352)","(1102.9963951964437, 466.82903124138437)","(1121.835563055344, 476.25268059333314)","(1143.4880032833335, 486.01782543517146)","(1164.7176395714596, 475.7485682034964)","(1184.3698919300969, 466.7151994114212)","(1023.4767311221906, 345.84205768055733)","(1045.9422558499166, 337.1501843783716)","(1071.4324549166636, 338.81700760283195)","(1093.8085403494188, 354.3794449277931)","(1068.8712387424928, 359.9165503710003)","(1043.381039675746, 358.24972714654)","(1195.216439156585, 353.842809157967)","(1217.12906642449, 337.9470071881137)","(1244.3673971656708, 336.9713057884296)","(1264.6132012091157, 346.56570288532316)","(1246.0260895451338, 358.58309179143225)","(1220.1943949884976, 359.72954093606097)","(1057.634410956131, 511.2803608419919)","(1089.8162954557113, 516.614195160265)","(1119.8678985659812, 515.9799892504703)","(1143.439218213349, 521.6959732836197)","(1165.392499706241, 517.2240085350675)","(1195.6148505614558, 515.1831664407283)","(1231.9759893896828, 509.60540677253437)","(1200.8104605147735, 542.9337404167433)","(1170.2872683946564, 559.2116921014729)","(1145.6914622776198, 561.9355251755909)","(1121.6078993954177, 560.4394496960753)","(1090.6212491104504, 545.2591620859904)","(1069.9526411271427, 515.6303629155835)","(1120.420796025802, 523.1839179181378)","(1144.162863418115, 527.4932657667426)","(1167.3520333506067, 524.5986849476799)","(1218.633272749003, 513.6952218062102)","(1169.8644644547933, 539.1772900279595)","(1144.9271628478675, 544.7143954711667)","(1121.1850954555546, 540.4050476225619)"
14,1645,0,54.888166666665576,0:00:54.888167,0,"(943.3895361802572, 319.70625590381104)","(946.0626231137567, 378.447756343076)","(950.6616608813306, 433.15472184544393)","(959.6438970988665, 486.98172705293314)","(977.3925302163268, 539.0488116706649)","(1008.813753953271, 584.2671487103308)","(1046.7184587307843, 623.1680349537446)","(1092.8582636264082, 653.1198910284857)","(1145.996243319983, 661.1474533412004)","(1196.8430056419866, 653.2195091750757)","(1239.4297633092322, 620.0466663605898)","(1274.1217828592164, 581.6189663134787)","(1303.5506436643595, 539.6880281112844)","(1322.2788552232887, 492.15356916339994)","(1331.3607095874147, 441.99583235531077)","(1337.985316335653, 388.68352090520347)","(1343.032635762882, 336.59983326304007)","(983.2035887674128, 331.7766546656385)","(1006.6802653138009, 303.3522768386115)","(1043.4974719910394, 293.681015107161)","(1081.3772722319052, 298.3879725335408)","(1119.6140374980519, 311.6869951033122)","(1179.4098299887282, 311.9941510552982)","(1216.7500319355645, 298.11402263041816)","(1255.8501544721585, 293.0002911054624)","(1291.281008609352, 305.9506501621686)","(1310.2416625103244, 336.79906955622016)","(1150.8526279662476, 346.91031143511)","(1149.1259134253537, 383.7358196245644)","(1148.802154448936, 420.7356595705513)","(1148.3040637159856, 459.1384550810148)","(1107.6266538583827, 465.4808104139145)","(1127.7993285428674, 475.11056458428584)","(1149.3749587918287, 484.91465051118973)","(1170.5853225032931, 474.72869502235733)","(1188.8154433292718, 465.59703158493625)","(1029.6837556638861, 347.5246233390819)","(1050.8941193753506, 337.3386678502495)","(1077.7246068569368, 339.2480156598921)","(1098.6029100797678, 354.663923844702)","(1075.109630508948, 360.29234912703976)","(1049.6820985918382, 358.5573330739297)","(1199.781740966393, 354.4148784782269)","(1221.5150999474552, 340.020056295965)","(1245.8883398131536, 338.7748294635894)","(1266.061014497638, 348.40458363396067)","(1248.885185723071, 360.51648995686736)","(1223.2833220494285, 360.1844294682339)","(1062.2422865744002, 509.70296598767993)","(1093.1073089928832, 513.5382646313968)","(1122.9180393599552, 514.393320389628)","(1147.9969077639996, 518.9342475716911)","(1171.3158555782868, 514.7087778538299)","(1200.24662565048, 511.180635162099)","(1231.8089750950935, 509.4041115479099)","(1205.3520556632197, 538.8827814263482)","(1176.4295871032425, 553.8089003904237)","(1151.7076837244788, 557.8600383517523)","(1126.4544835639017, 554.7220667341658)","(1094.1782040687262, 539.3144600615717)","(1073.2915993336796, 512.5005756044171)","(1124.852291706245, 521.7567617250759)","(1148.5282045458132, 526.1233571506062)","(1173.250107924577, 522.0722191892776)","(1221.46529087416, 512.3926559456113)","(1174.312701488204, 536.4504383471078)","(1149.5907981094404, 540.5015763084365)","(1125.9148852698722, 536.1349808829061)"
